Id,SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm
8060,5.31577685367942,2.53855053273205,2.53108317435394,0.14572260787749
8061,4.35484971417304,3.43963707383208,2.40069398771257,0.40080914280136
8062,5.76654240092513,3.43711947275165,2.1093250521397,0.741741782883159
8063,4.44138582587421,2.66719802693711,1.2417894624575,0.428340306334761
8064,4.42869080154116,3.7959242252094,3.05604845127813,0.409749416514038
8065,5.79979113567492,3.97808404453819,4.53893846827461,0.771126608397326
8066,4.28388127332902,3.55664915186115,4.66641488795637,0.907705773897613
8067,5.67443061313663,2.17379074028287,4.09678073565957,0.353854291456123
8068,4.23253930539586,3.34553356167557,3.90063828677647,0.724984911138038
8069,5.62734012692461,3.73545556520048,4.12968820198752,0.126322646644469
8070,5.08791727353475,3.39493389153813,1.98986204853987,0.628599408499109
8071,4.02438675500187,2.97366798542612,3.78320344078544,0.522297670592922
8072,4.78103794240725,3.64086438119941,1.8293060190113,0.946131362428145
8073,4.39020983492629,2.75489087151181,4.39147343804706,0.967673773505056
8074,4.98638353634425,2.30754338063023,2.91173703066413,0.374141254790897
8075,4.40791370718708,2.56135289888822,4.82765200849668,0.760817566103634
8076,5.73037761135147,3.55508608243276,3.73278385184222,0.238260428499734
8077,4.66245730784357,3.82476748334242,1.60491681021544,0.332474453809547
8078,4.79468951619206,3.61145305051361,1.97875384507196,0.259354424677153
8079,5.38682318585577,3.42230266364585,2.40851161641903,0.300820456258104
8080,4.81333275514699,2.4718107364625,2.54437235033074,0.097870520426433
8081,4.3365272303807,3.99135660785375,1.90914112097392,0.586194464757665
8082,4.10336729375735,3.67498302902404,1.06648251850278,0.630153323321099
8083,5.84029185330706,2.66055869720428,3.5124307116387,0.693741848745992
8084,4.32682921504879,3.75711897194785,2.88517444744773,0.897234048777623
8085,5.71641512347068,3.47658354589081,1.59580510434933,0.465640555902811
8086,5.71780164989544,3.27194664022538,1.2630665122119,0.903903760088758
8087,5.75273268304746,2.46766017124673,3.97804924435587,0.496634704597636
8088,5.9868147456517,3.99940764741368,2.09803988052005,0.739255102449506
8089,4.64931220307394,3.95768268293907,4.04383277002172,0.616083921043683
8090,5.59608930903527,3.192050967582,3.42430602538056,0.091459851281332
8091,4.47389551996384,3.16059752058406,4.11296347657982,0.89260340417109
8092,4.57367100036188,3.06255307050961,4.46031904939856,0.834136158649934
8093,4.44135872234589,2.35492802142313,3.76111108562946,0.34925435281514
8094,5.39161893088142,2.34090409021652,1.60046691116832,0.537211222023931
8095,5.96828800712612,2.2419770203306,4.10572496933916,0.500896577611397
8096,4.10950590974768,3.49733621227205,3.21587221708619,0.432607992421034
8097,5.38978878171788,2.68321731801522,1.05404541966411,0.997431870988383
8098,4.1481763736234,2.01077787752175,2.30252694100162,0.453684701387347
8099,5.17108522979344,3.51849520093999,2.89192796714315,0.230385828613763
8100,4.52197775296644,2.15259577170556,1.42343420541073,0.947485796571737
8101,4.29735601568174,2.79981732298211,4.73377788955228,0.522995102725002
8102,5.69392716726091,3.89058226784621,3.14233194289537,0.150883149615047
8103,4.51492771738054,2.22774608727509,4.36813156667973,0.671271829185156
8104,4.14592582039567,2.08939931446549,1.45221596985113,0.313339387239364
8105,5.2898870403998,2.36156702529145,3.50838124637619,0.531182517360886
8106,5.37452442594915,2.92228735134042,2.09259828502502,0.846829844108074
8107,4.5247562398493,2.90942571771207,2.54140728332629,0.826431161948288
8108,5.37404868280328,2.32239044972292,1.55539184836468,0.881232041824724
8109,4.76075537718432,3.94427143201641,1.80776605211533,0.007036796906084
8110,4.00707708683689,3.82901790043899,3.67259508634681,0.453952157947914
8111,5.29676183878767,3.93813701064698,3.93235615931853,0.98605614585522
8112,4.25047502914903,3.66151366078167,2.82047550962097,0.356646549433525
8113,5.48989568231161,3.38744713093359,4.03353114905924,0.970076411591669
8114,5.32381063966172,3.83288745218785,2.87272755888825,0.062053272276156
8115,5.61068195191732,2.01962130646441,1.83471247671983,0.282336528200066
8116,4.46910001758002,3.13715800504599,2.81685371526141,0.3220708686644
8117,5.34191881410038,2.30738860621191,1.20162375431299,0.09524538421926
8118,4.11568211604112,2.81602784462785,2.68510476659362,0.426557814707523
8119,5.42817814229527,3.72764077330625,1.77672520936291,0.813794274183988
8120,5.52040941196145,2.40994491513472,4.39830689165902,0.380921359125563
8121,5.10477091588139,2.99581768866613,1.76372982633539,0.394517081095275
8122,5.64076724484704,3.24575309203038,1.58652006197058,0.193731704383057
8123,5.12055857519361,2.54830053629481,3.65210930569791,0.769957718729756
8124,5.42340209643343,2.29067824859008,2.16852206645478,0.912784297417276
8125,5.20973706978091,2.03923038033956,4.73613895213005,0.860976363612497
8126,4.44837095433988,2.01805757306396,1.13956357908876,0.725232837167149
8127,5.65693279014787,2.40042738121099,4.50477611848081,0.630630918867962
8128,5.41084349016787,3.18281863418325,4.7123224866119,0.029845678593205
8129,4.00404588839587,2.50984150366618,4.93411756745545,0.97601209619793
8130,5.28169475634353,2.46548969026474,3.10550871586513,0.752892488771016
8131,4.42219577781555,2.03394147750274,3.66883326629911,0.217291305867935
8132,4.04239141814505,2.6979675864083,4.04016302984302,0.552008967752624
8133,5.35532834715102,2.08659896430001,3.1466233586797,0.734713555290756
8134,5.27276192651781,3.58052749135076,4.85996087303776,0.976729411315319
8135,4.12726548863569,3.90368166986349,1.50701288188259,0.597307565622949
8136,5.77448004398486,3.03040563506431,4.70964832202383,0.70612207999989
8137,5.74215119811933,3.12813130739642,2.17944960336851,0.057026438814072
8138,4.00010122993772,2.94431570490436,2.0715003036364,0.360451294203632
8139,4.55213939702742,3.42421578744107,1.26425893876885,0.600668328467972
8140,5.28698459910232,3.05916811975,2.82814722418344,0.508337604431021
8141,4.02085386352315,2.02873194816533,2.15211663516198,0.839569138241234
8142,5.72274874334322,3.45250680023599,3.91244437207056,0.209774112370406
8143,4.48514982824899,2.65120048129042,2.03709217033701,0.101357729897429
8144,4.13776340424329,2.30473212465759,3.7681034648155,0.238638394679003
8145,5.44206774306892,3.42450761366431,3.58100866709504,0.635496366598757
8146,4.68550502796219,2.00349607441948,3.52854005967011,0.032825508774458
8147,4.77766371879761,3.22897224604384,2.694748114395,0.265084091152914
8148,4.53924298068045,2.09273269576687,4.24139135477341,0.269558511634479
8149,5.83734884914424,2.49590753436187,4.74582858930575,0.258510092884347
8150,5.37779989298791,2.51786960938331,4.50249692160751,0.589923120547491
8151,5.62601102814608,2.04914908179129,2.97781746017033,0.479446129913366
8152,4.20697130511459,3.12618921644831,2.1607795376848,0.007314731087576
8153,4.44374251969504,3.50798961115699,1.46546298013745,0.494223338591796
8154,5.93879532805989,3.89564885106804,4.42481617912277,0.72711467616016
8155,4.26433335680743,2.52114204084726,3.84859488125546,0.867295470047026
8156,5.35627681386536,3.03513075065108,3.27183415275642,0.262972464613133
8157,4.79226510044895,2.47710041921815,2.40693840321373,0.970452653610502
8158,4.31138435120732,3.5076786339063,4.75443579750355,0.654133420047344
8159,5.74865993567419,3.1241364891949,2.38513310501976,0.496757426882002
8160,5.10570871889138,2.83943816054361,4.88670217085999,0.391330071743682
8161,4.79339568477521,2.67093166402889,1.1184723205983,0.389652085823985
8162,5.64520521427325,3.41407308836177,2.13735162994657,0.146324483309875
8163,5.8283412206596,2.91134029985669,3.76072212010957,0.456764302128408
8164,5.16425675844588,3.50904483244847,4.49884738077084,0.005632145887663
8165,5.19443526216137,2.77026538112779,3.70174876803948,0.892597256492811
8166,4.32888944559106,2.2011687985668,1.24090296312957,0.740379994396369
8167,4.89262170703759,3.05975560705783,4.02939805376234,0.144172819997753
8168,5.47651618902065,3.81009026598715,2.00819495226611,0.63128063655971
8169,4.25346947002433,3.03917613032422,1.58622825024404,0.372377589694541
8170,4.5691426735238,3.40389656589595,1.69250913149667,0.285624416495924
8171,4.75315903599555,3.72498413427242,3.08531370536946,0.07338200615036
8172,5.01228737847752,3.79567336495753,3.90677845404552,0.257237855403433
8173,4.46771477994399,3.32211724072497,4.31342685920856,0.41117746473655
8174,5.90706208731078,3.01415046211279,1.06537633719775,0.807713339310935
8175,4.79098708014889,3.85513444961394,2.50880050063503,0.880697664728433
8176,5.72826484283005,2.35817908571172,3.41272380116292,0.983631863964763
8177,4.19218903875668,3.48588352644852,2.59747411175688,0.83022326855241
8178,4.50951691248867,3.30349927273313,4.5952458271266,0.935181411310183
8179,5.22272296495212,3.93475072399991,1.72042389647358,0.737121737468163
8180,4.37364068864539,2.9253030920549,3.3800119425582,0.792706944024285
8181,4.90218332883451,2.95789436815614,4.14505397538377,0.069559054789219
8182,4.14736423871653,2.64499101306499,2.94135948913645,0.453512040873745
8183,4.80994931572156,2.20880080079868,2.3917496906513,0.139153823062879
8184,5.44266568309608,3.91216621602654,1.18074836776103,0.876542349645591
8185,5.02655799179349,2.37060969829055,4.39783674879475,0.309250531312485
8186,5.60974865246769,3.73678892006954,1.25205613505743,0.064298404144708
8187,4.1030725427623,3.06859759507784,3.56706517847824,0.671571007649276
8188,5.75018066890388,3.47071909580089,4.24496253185108,0.092601226459115
8189,5.5831130240035,3.57635813537513,3.389123686689,0.101133464460369
8190,4.23025599494622,3.9004471094737,4.19951293100921,0.195627830938039
8191,5.01194390748261,3.91268900373128,3.60608772785458,0.810936858419258
8192,5.59489349173839,2.70510430880266,3.3567319201925,0.794657828046754
8193,4.7886878199231,2.1155235064942,1.821253165307,0.036460886866382
8194,5.07438498143466,2.95156839826214,1.58052969414321,0.816689493837123
8195,4.17480289058808,2.25240292471449,1.97642515601483,0.336939845415618
8196,5.79978465894991,2.54956378956066,3.80843413899692,0.140432994924148
8197,4.95648821856859,3.83852604564311,1.82588626759567,0.189987815433396
8198,5.02309076127203,2.87110483264733,4.92305760348742,0.672598469812297
8199,4.06356288754132,2.43278889488863,3.07719417792539,0.39789513634029
8200,5.13248820790881,2.30286160181447,3.42135442388724,0.281456802859181
8201,4.69843655047141,3.79961824814626,1.46880860415425,0.038651151176998
8202,5.73382754718522,2.36399634369321,3.6984911593686,0.752138041929241
8203,4.27660951531329,2.81314317070147,4.01811471403456,0.720619191364473
8204,4.05210725818138,2.4264869611389,1.58662681663592,0.438393599081687
8205,4.84755113343736,2.03449245684596,4.98491632159172,0.04344974551177
8206,4.74402500057223,3.18004059627233,3.30996632998432,0.434051352772942
8207,5.71374868382913,3.35143451468113,1.36911347796501,0.34458117719669
8208,5.11292773674341,2.64456729097512,1.20922774121638,0.956252952016544
8209,4.17807691485879,3.77683737989396,4.83626286392146,0.860039254826403
8210,5.87822087296613,3.92840189640911,4.1008895295578,0.723492498320311
8211,4.89417153269668,2.3534832868644,2.05580937022933,0.218009961492206
8212,5.25349454783158,3.62866757504196,1.36696918378466,0.46548486344239
8213,4.88127725339042,2.10309570106173,2.14208923299023,0.747367976300974
8214,5.38917023011214,3.10660050394058,3.84848139411759,0.39138604571316
8215,4.51542591281674,2.72754914713674,3.56288183830987,0.988310378312759
8216,5.99179569971585,3.78837838507915,3.40892093626489,0.609572066691709
8217,5.14342694938885,2.60111169204007,3.09962539400489,0.903657078168261
8218,5.9361320658098,3.25987002013303,2.42441411042188,0.827210724440331
8219,5.57745570361493,2.75308073446205,1.95744575531976,0.15235027501938
8220,4.25724249963525,3.78626569914959,2.31350298619469,0.760958406920214
8221,5.35016796541487,2.98156728516724,3.77320262942303,0.166938505518926
8222,4.74615356829718,2.26076509030719,1.12159735423674,0.905602838678818
8223,4.87320657778622,2.06812795779158,4.85973007542446,0.023553775820096
8224,5.28636154721606,3.53945055948997,3.21167793616547,0.880157568639588
8225,5.53132517277549,3.79984577466104,3.76656349010603,0.936453972063743
8226,5.08345775761085,3.75498031462158,2.85801079906927,0.294890791946221
8227,4.46489335369881,3.59406608524085,1.59982724479641,0.173609432334664
8228,4.50087909551988,2.89892186803048,2.71658617627584,0.708470296039056
8229,4.78374789878385,2.62924021583785,4.20882469167785,0.04622616231949
8230,5.08602965472439,3.80783777458932,2.49294820476282,0.598959619469369
8231,5.47654030238457,2.42559574409872,1.05574359813802,0.292868613644771
8232,4.87050264567427,2.68438563060878,4.89309561144941,0.584265260961916
8233,5.71614753547409,3.4332643021732,4.90169667231148,0.454855243222875
8234,4.2590422014333,2.085211973236,2.31653117540885,0.510853928951731
8235,5.90871620622159,2.59836497767679,1.55449497527673,0.697236722398356
8236,4.60729186639801,3.39754756765611,1.42151155368944,0.544056176249837
8237,5.89914121224964,3.00821142830696,1.58734513248751,0.218269655294426
8238,4.83816305978037,3.6054752773139,4.76100651991034,0.24133401985416
8239,5.71519500726074,3.96686032277058,1.75242709532732,0.277820406612789
8240,4.62819863140633,2.19387624768095,2.91658784371099,0.936750593852126
8241,5.45131333991693,2.52412878050519,3.94796072497397,0.705633593168525
8242,4.14229415580801,2.15217592869682,1.70552084198089,0.344722571301217
8243,4.87948262032939,2.89856813102945,1.41137838356858,0.371203564792845
8244,5.67553534052262,2.61518083907023,3.61508629638235,0.833109437343637
8245,5.55911648181712,2.86549276065081,4.8650945027115,0.223406715479761
8246,5.27431716313525,2.93989722997923,1.47073975076262,0.858734078155394
8247,5.72792491091479,3.76573148057951,2.09731236951158,0.310880331586803
8248,5.34925447910097,2.24024056330417,3.40105875422259,0.102040669713845
8249,4.86424386678317,2.95072965140258,2.996798114729,0.027033241796905
8250,4.7670538670419,3.61805288045919,2.44207079810733,0.289368857766498
8251,4.03078093578322,2.43977836468401,3.1509769407474,0.048882767443553
8252,4.55880044254466,2.13768274380947,4.10724337026235,0.246777151790113
8253,5.29334893332277,2.29697293475678,2.76924753009788,0.21334787135944
8254,5.06722771512916,3.50160076534032,2.82585080049619,0.118682145612202
8255,5.2614438412093,2.90172540634296,4.59452069199793,0.260234540541914
8256,4.31375097326882,3.93471177504493,1.72529881818162,0.670195624007726
8257,5.09698181227572,3.69381848264068,3.41308047472721,0.79970209385226
8258,4.94048525161964,2.6937226255554,4.17336373114423,0.257349982110023
8259,4.73824086643104,2.81623254964633,2.03069451218751,0.81817284318233
8260,4.49881043792258,2.54557480601048,4.86165245618066,0.733559557505506
8261,5.99169375227582,2.03687754752091,2.72362813860566,0.991736276083565
8262,5.34007942144753,2.36068268486019,1.74609066197378,0.78851158981531
8263,5.51164885942398,2.41072021564657,4.06527531780421,0.672916801241186
8264,5.03770561674583,2.06779536993869,4.28242415817143,0.558465111148515
8265,5.11999949886825,2.67405592717891,1.23434299695584,0.278298384407297
8266,5.19754210161332,3.64896397873869,1.70524443637222,0.516160825619263
8267,4.9976915203452,3.66682666385997,3.83425786456712,0.23488961752544
8268,4.57173453946039,3.36488038600426,3.84397133358196,0.115731956036204
8269,5.19304927725126,3.31071255851855,1.89009205505255,0.784639671916299
8270,4.28619564684488,3.49186980493638,1.06274020204578,0.416731183770839
8271,4.6692366096191,2.51877565761524,4.11023626564795,0.940231542563167
8272,5.7261747712836,3.18721725186691,4.4912503430109,0.439656718310479
8273,5.86914653364521,3.06073928008465,4.9484508993585,0.239170129699743
8274,4.68044440649669,2.76141114982484,3.57393158718855,0.472013109999785
8275,4.51973265836189,2.23343474008654,2.0088242673888,0.560701876795492
8276,5.98154529190856,2.56486572986833,2.76713065287454,0.153500335079593
8277,4.67628592902235,2.42531833974827,2.36630525350693,0.479567467728253
8278,5.56036573696756,2.79451337522823,1.51024945600947,0.411331995431131
8279,4.73276583549732,2.33931636261485,3.10892360189527,0.813168258479713
8280,4.79669658524018,2.942607539199,2.33778870940723,0.83049295924227
8281,5.84285044128467,2.66470636544259,3.19758251766324,0.051434428152595
8282,5.66972325292851,2.71553537470706,3.27888295677133,0.967533721744533
8283,5.08293473680337,2.23611825743003,3.85427555378028,0.752630644981096
8284,5.72548067402985,2.1447232183139,2.03713694518291,0.536266880334522
8285,5.88838388324812,2.62663450550316,4.05262786477911,0.200092937176135
8286,4.39241506027379,2.29422706934979,1.34247798748438,0.685005654716718
8287,4.20653957485228,2.99614688918181,4.93149157723203,0.368571073842915
8288,4.09839694132614,3.05893659847415,3.00575905983293,0.009198079485115
8289,5.54639414009629,3.11954500520027,4.45968739808477,0.940316487022599
8290,4.72499871865776,2.60431578127436,3.02187377262687,0.371060844885538
8291,4.15883847677571,2.25380253355402,3.00133379247599,0.476829854427631
8292,4.53595679852929,3.90474374760395,3.56030777345495,0.972385081537489
8293,4.61647879014251,3.04468235713878,1.30213519157218,0.984803370362761
8294,5.95454137971733,3.68510273873542,4.08225698852679,0.291071889638326
8295,5.96006966442538,2.03712465860424,4.50585141413891,0.770708984126714
8296,5.27201028313175,2.24454489823679,4.48362712571778,0.693749310237316
8297,5.91124819255781,3.15194688503363,2.11889663576267,0.87725276818862
8298,5.36616288412608,2.02949348326474,4.71435456567357,0.818618967532593
8299,5.12800625382746,2.44718250297939,1.75256745997115,0.648956348769237
8300,4.78027747017309,2.63572502091146,2.77249290135811,0.429638743995139
8301,5.58445218035569,3.76057169895808,2.89043453222013,0.869919504074284
8302,4.63861825005773,2.55328087192128,2.73369192415142,0.051986223284512
8303,5.14725552633982,3.78947991092124,2.90707595111423,0.451705118142182
8304,5.09390349204487,2.93602703244192,2.24347905828674,0.253024249599057
8305,4.55593900816865,3.44117625833797,2.02897335689276,0.67520745688304
8306,4.74476712087283,2.71788045519293,3.39604822033853,0.890602934671047
8307,4.4276638922783,2.15948000211686,4.52298466290592,0.91424677614219
8308,4.83831663807642,3.01851002019156,1.81311939963091,0.348018478106165
8309,5.80683595927826,2.94570980514794,1.75265501236798,0.163031155246321
8310,5.26292329736179,3.66523041509503,4.34088677787869,0.166435275047951
8311,5.80101722792081,2.44856562009294,3.15195486164134,0.005769013030618
8312,4.86615398295131,3.44309835037988,3.42099443113004,0.471934105845045
8313,4.6392602682786,2.07477149157868,3.73788999778467,0.39308813852422
8314,4.60137751537112,3.46901147976815,2.88322002692789,0.835401097042362
8315,4.48200018536864,3.80731176258069,3.30819873501894,0.131540033476782
8316,4.66174886621438,3.96772696026333,2.06732259348943,0.648890235987323
8317,5.54042029000359,2.6271614007908,2.2904359664347,0.033470185795708
8318,5.71929866479,3.00712938506802,2.90930996599707,0.100531506743048
8319,4.21886966142876,3.67539291825095,1.55163009681297,0.49847961516772
8320,4.65351609448725,2.14459358141682,4.93115961760472,0.913650371322498
8321,4.95685604218574,2.43743220645005,2.41516419049987,0.225556708644962
8322,5.69685115506378,3.98418703383828,4.92996569702723,0.916435625106968
8323,4.00512561631279,2.79632210717672,1.18845498877341,0.156175064452934
8324,5.47070405802901,2.16545869445327,2.63477502493614,0.095168561453802
8325,4.25173132466338,2.71414432584727,1.86571550077786,0.392547430130388
8326,5.90527219184179,3.79798025678758,3.86805701902573,0.67999639833039
8327,5.61461811192345,2.53257972792325,2.81708893360206,0.647426661624026
8328,4.90267400205299,3.38344510617933,1.48365838885108,0.387161746246407
8329,4.51155898344483,3.04440618353243,2.25016081312908,0.268029049507767
8330,5.03479045844341,2.53060502814001,4.42641951567341,0.420487660958422
8331,5.34359655143989,2.40504642043851,1.43277764333128,0.633916566547182
8332,4.00175099085485,2.26335274486865,2.70727495498465,0.062128427014964
8333,5.72561476173137,3.52274555060025,3.92959150795012,0.995208429185915
8334,5.34207557056014,3.21460770584425,3.5633589771783,0.519614451684464
8335,4.9866352239558,3.82867007832492,4.70377182239048,0.287191495435994
8336,5.93957201166021,2.62565033524921,1.83902416148053,0.499803493748336
8337,4.36363164998558,3.98599793471233,4.17351268153969,0.236923174010937
8338,4.18602812383312,2.95002179259734,3.84397097777394,0.701637926721035
8339,5.56570523704499,3.71301227247386,1.77857245040942,0.983328362754546
8340,5.83429499855651,3.24439109003484,4.02640788009118,0.897566766151618
8341,4.77356085384915,3.17880471078071,3.90221489849447,0.061916967489982
8342,5.0762917825458,3.56621373859377,2.86751146522294,0.410937952246056
8343,5.08274673430385,3.9760291273728,2.3694206589763,0.510088197034514
8344,4.64497443057649,2.59498335112734,3.6421901703202,0.899180034369532
8345,4.40926190423637,2.10127385774879,2.34012526381381,0.654336647423421
8346,4.53781794126639,2.14946597582903,2.3125587501616,0.21290911409467
8347,5.0980575153954,2.63317242022694,3.78639079187211,0.800723947470027
8348,5.14240524666651,3.68775094001588,1.98520304425291,0.663597163348661
8349,4.33298884757098,2.34944273770579,3.6065617350935,0.860785563345758
8350,4.72727358732639,2.79314824041726,4.17210221633322,0.071908779748133
8351,5.05468509612694,3.75637137965015,2.54275340642891,0.804102602586224
8352,5.29894137451239,2.69401816494511,4.81839482639747,0.180386288809836
8353,5.11604105502183,3.96937287582515,3.50581311709555,0.014039299613667
8354,5.66855702320921,2.28498227599443,2.8787286813986,0.209264178501793
8355,5.99432001688874,3.21274421521839,2.80606332953711,0.663048298439328
8356,4.69664437339793,2.84681452057324,2.79128561388429,0.479044504759393
8357,5.044398010552,2.12994218387741,1.69724487749016,0.523083610249095
8358,5.86227822076475,3.38095208450714,4.83293700885968,0.050699635500917
8359,4.24390107025878,2.66496991766275,2.6301869938976,0.330629060899073
8360,5.29005481923003,3.63796572627337,1.20114734271262,0.214613848386794
8361,5.10275328163414,2.94279170596481,1.66344845127121,0.243685667936244
8362,4.00368025420821,2.56990779339028,3.67960755292675,0.276523774511301
8363,5.04289117688641,3.61766274298179,1.14885336338459,0.03118465306687
8364,4.03042797097555,3.42268815136147,1.41309521478052,0.373449660877434
8365,5.1991617413224,2.42531313017104,4.12319232472023,0.064324507738367
8366,4.01677735212692,2.3400109786512,3.34744067835502,0.742933530105969
8367,5.43640446222318,2.89211222865759,4.53864853846495,0.500594034516075
8368,5.53015467456472,3.49961602483197,1.70681436827394,0.044515449328913
8369,4.84107425746253,3.83822980511824,2.20940015524543,0.815513382460747
8370,4.29793688122183,3.41045227495405,3.82263408825787,0.779897860650381
8371,4.75584300134051,3.67107214641007,4.75746148040451,0.109967290391244
8372,5.60882699216247,3.87711021489554,3.9329733878635,0.670176611315069
8373,5.63382567010249,3.05405181227197,2.94758909255151,0.953093535436819
8374,5.54707278442459,3.16346204815821,4.15917156972072,0.1557607922076
8375,4.86407686077796,2.15075515636005,3.02927261397372,0.118528038808047
8376,5.4956820758496,2.09126295399831,3.89814134654591,0.87714466637494
8377,5.09296441654944,3.37778884924835,1.92277672056067,0.582904002677626
8378,4.93935552251432,3.44836911750638,2.18089829024059,0.416601092606149
8379,4.94529764895466,2.32362808392987,1.72504033598834,0.89682214219282
8380,4.81780500819102,2.26834935956209,3.62411430331179,0.121133083459674
8381,4.98539937142395,3.80044663811556,3.01561589967232,0.398513884859976
8382,5.79158032506914,3.85214400118247,4.66913088509306,0.775307146003504
8383,5.14542936561576,2.34530596707945,4.58519894947897,0.015133404437744
8384,5.65662031857828,3.72935066087925,3.25626298139921,0.614183513791853
8385,5.39064634057262,2.09971526007179,1.98758999214806,0.799465618364519
8386,5.96106004015525,2.99022041511024,3.37997361117535,0.118682959853493
8387,5.92907089557122,3.38626730667871,2.20009672124298,0.014047990348889
8388,4.49747002221963,3.13607979245699,3.46993222183482,0.242365831755154
8389,5.34882776858261,2.95753547063301,2.03581420400846,0.73871039756021
8390,5.26618226111824,3.6012968134072,2.96717662030898,0.19000433074627
8391,5.13663700226209,2.60768057112588,3.62167799154834,0.049943844159105
8392,4.68041080994729,2.01119351196175,4.84377467873686,0.852470171240138
8393,4.55240858909245,2.33498393182294,4.85202993640446,0.59856520059425
8394,4.57576475742399,3.86195879685558,4.59948847613343,0.545650840292463
8395,5.94059645529118,3.74351360127918,2.04022243290347,0.241253214900615
8396,4.9341942410434,2.08380881398542,4.38770368697646,0.992847716610356
8397,5.73052117976869,3.1251362408055,2.82698648630034,0.744027812138348
8398,5.07134097066736,3.42870053318219,4.03416470676504,0.373192757603105
8399,4.56009239912758,3.46470732465778,1.9833639392094,0.395513466998551
8400,5.66919884149915,2.70543932625232,2.74739120806788,0.138940070507999
8401,5.15615632594136,3.15997366654714,2.40633313984208,0.932326825243974
8402,4.33116735598201,3.13173596946641,3.43038435529457,0.077612285864977
8403,4.96192928740758,3.71589623827105,3.07784774592994,0.796726980620729
8404,5.22079160533007,3.75368288637787,4.63833157201826,0.440736121869496
8405,4.60373829686953,2.56462814424269,1.36475311456415,0.260442543413484
8406,4.94176796652636,2.90731408944072,1.09421747824455,0.300438031876817
8407,5.78924644953132,2.04921969019393,2.45359793344835,0.249599504309329
8408,5.69607524889132,3.88163909646367,3.62016274243735,0.587577320313233
8409,4.47864567194713,3.60810370598692,1.20987066802783,0.86588613378651
8410,5.57756823458539,3.31359934567038,2.74993330995678,0.281177994708683
8411,5.77016033295296,2.98848985481925,4.9326144757774,0.296715961036878
8412,5.638801548365,2.10909448613258,3.91960928307189,0.298303963223629
8413,4.74974928211965,2.98156774650031,3.0215451016383,0.160516841086202
8414,4.90150947180926,2.16824750965022,3.52115368259512,0.914432862662597
8415,5.13601705793147,3.82942074813739,4.86100036401451,0.471364666795757
8416,4.90198808680088,2.72084028798644,1.13246619806639,0.560604413609303
8417,4.82917409513847,2.93335017611364,1.48034379112521,0.538971634775553
8418,5.70537852954702,3.66925222506941,2.66834024969236,0.246711341550294
8419,5.98025940506127,3.65076905445672,4.43369178425626,0.821486322741364
8420,5.66267004602604,3.95478573671946,4.77929129340978,0.766232199205338
8421,5.14462817166922,2.2855522030254,3.58490153490168,0.876150414645515
8422,5.64682030846245,2.41266703789441,2.4985529366177,0.260166815807308
8423,4.70794699328101,3.32087548900666,4.0002161143752,0.024736206985597
8424,4.15236540238357,2.32657485186639,2.04530776187887,0.296053323658736
8425,5.65755136133457,3.97892597840946,3.67399403795685,0.605561166206574
8426,5.30949659358198,2.69935587214862,4.28034708921308,0.096859431297982
8427,5.36785516111537,3.59650051892631,4.19559846156805,0.894678609042326
8428,5.82133414316439,3.73699221410901,3.36846369892983,0.509184380320806
8429,4.80738732840978,3.411528440445,3.8791316713043,0.111240245589949
8430,5.63696589355005,3.97436195155281,2.53411942086823,0.213647380515836
8431,5.77873028407098,2.09729697835382,3.44725064034171,0.935604773606503
8432,5.8237280606826,2.10929619128013,2.6359040184672,0.302276425854507
8433,5.38922440998041,3.96193235764558,3.97242918082328,0.244001191854425
8434,5.75570295495176,3.51625735812055,3.89866582704275,0.699156972745225
8435,4.16584758299326,2.02800115794363,3.43935831514038,0.370302897872476
8436,4.46421078177886,3.43525309898279,2.39969428808997,0.349745907991753
8437,5.88361834596983,2.94433571558565,1.93397636509947,0.70124890436741
8438,4.74148359194134,3.94818576518073,3.46015449895778,0.219180566531455
8439,4.79816675933261,3.61944333178622,3.70392195080705,0.582092368626757
8440,5.12027834868096,3.99905702891889,4.72405163467875,0.695686723078626
8441,4.92700684866463,3.56654756943884,1.56615219242772,0.15482653609349
8442,4.95848641383123,3.06215539386353,1.07503311444077,0.470640794561062
8443,4.93031810800662,3.02961211707997,3.71747687443114,0.662851201165177
8444,5.24833267495977,2.54434719335123,2.15601144778807,0.170008902213251
8445,4.87138083875654,3.23436584710395,2.40064679372649,0.082850782349964
8446,4.63502100747271,2.17768503345738,3.79858126088282,0.249717066115757
8447,5.25837550043128,3.4151190654478,2.07217460959172,0.156285927833251
8448,4.28351337870847,3.97282441086553,3.97891643984304,0.465761965566134
8449,4.78229502470534,3.76701297501854,1.52352627860017,0.514048551952792
8450,5.94123045998064,2.55577755882065,3.60689216377663,0.764840773011164
8451,4.95715030877773,3.18769162407813,4.61379689941623,0.006992712020322
8452,4.28708134303253,3.21395118469786,1.89887471765,0.626128813358982
8453,5.4911539437842,2.91440359637102,3.98688333658972,0.624563157175398
8454,4.36584983359805,2.01691224150098,2.05355491459577,0.514292675178297
8455,4.34525945567412,3.23383907953872,4.15613571531215,0.619596185037591
8456,5.44080891374493,2.20727360511041,2.66193649031249,0.538560706717921
8457,4.45977041921067,2.11506723297338,4.42565553414102,0.827105227117408
8458,4.08396574788619,2.54344519909578,1.57546450275211,0.823003811129077
